source_scope_id,source_scope_label,paper_id,title,predicted_count,predicted_original_cohort_provenance_uncertain,predicted_verification_status,prediction_correct,reviewed_count,reviewed_original_cohort_provenance_uncertain,review_status,reviewer_notes,reviewer_id,reviewed_at_utc,updated_at_utc
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,11966,Pilomotor seizures in autoimmune limbic encephalitis: description of two GAD65 antibodies- related cases and literature review.,1,true,llm_bounded_alternative,true,1,false,reviewed,User adjudication: one original SPS-spectrum patient is extractable.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,11985,Quantitative brain imaging analysis of neurological syndromes associated with anti-GAD antibodies.,52,true,llm_manual_review_required,false,6,false,reviewed,Manual adjudication: extractable count is 6 (see Table 1).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12012,Ocular Motor and Vestibular Characteristics of Antiglutamic Acid Decarboxylase-Associated Neurologic Disorders.,4,true,llm_manual_review_required,true,4,false,reviewed,Manual adjudication: extractable count is 4.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12031,Transient Neurological Symptoms Preceding Cerebellar Ataxia with Glutamic Acid Decarboxylase Antibodies.,31,true,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1 (individual; see Table 1).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12234,Anti-glycine receptor antibody-positive progressive encephalomyelitis with rigidity and myoclonus initially presenting with one-sided stiff face: A case report,1,false,llm_semantic_conflict_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12302,STIFF EYES IN STIFF-PERSON SYNDROME,0,false,llm_manual_review_required,true,0,false,reviewed,Manual adjudication: not extractable from the current paper.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12390,Stiff Person Syndrome Misdiagnosis: Clinical and Ancillary Testing Characteristics,48,false,llm_bounded_alternative,true,48,false,reviewed,Manual adjudication: extractable count is 48.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12399,Neuropsychological performance and psychiatric symptoms in stiff person syndrome,11,false,llm_bounded_alternative,true,11,false,reviewed,Manual adjudication: extractable count is 11.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12437,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS MAY EXACERBATE STIFF-PERSON SYNDROME,4,false,llm_semantic_conflict_manual_review_required,true,4,false,reviewed,Manual adjudication: extractable count is 4.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12473,Stiff-person syndrome - a 15-year review at a tertiary hospital,4,false,llm_bounded_alternative,true,4,false,reviewed,Manual adjudication: extractable count is 4.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12497,Late-onset Stiff Person Syndrome (SPS): Challenges in Diagnosis and Management,8,false,llm_bounded_alternative,true,8,false,reviewed,Manual adjudication: extractable count is 8.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,12502,"Immunological, Physical, and Psychological Interventions in Young-Onset Stiff-Person Syndrome",1,false,llm_bounded_alternative,true,1,false,reviewed,User adjudication: one original young-onset SPS case is present.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12554,Botulinum Toxin Could Be Helpful as an Adjunct Therapy in Stiff Person Syndrome,20,false,llm_bounded_alternative,true,20,false,reviewed,Manual adjudication: extractable count is 20 (group of 20).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12613,AUTOANTIBODIES TO GABAERGIC NEURONS AND PANCREATIC BETA-CELLS IN STIFF-MAN SYNDROME,0,true,llm_semantic_conflict_manual_review_required,false,32,false,reviewed,Manual adjudication: extractable count is 32.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,12630,Autologous Haematopoietic Stem Cell Transplantation (Auto-HSCT) in Stiff Person Syndrome (SPS): The Sheffield Experience,6,false,llm_semantic_conflict_manual_review_required,true,6,false,reviewed,Manual adjudication: extractable count is 6.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,12643,"Allodynia, rigidity and gait disturbance",1,false,llm_candidate_exact,true,1,false,reviewed,User adjudication: this is a single case report with one SPS patient.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,12664,Use of Immunotherapy and Symptomatic Therapy Differs Between Clinical Phenotypes of Stiff Person Syndrome Spectrum Disorders,216,false,llm_manual_review_required,false,235,false,reviewed,"Manual adjudication: extractable count is 235 (groups: 155 classic SPS, 45 SPS-plus, 16 PERM, 11 CA, 8 partial-SPS).",user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,12679,Longitudinal brain and skeletal muscle FDG-PET changes in people with stiff person syndrome spectrum disorders,10,false,llm_bounded_alternative,true,10,false,reviewed,Manual adjudication: extractable count is 10.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,12720,STIFF-MAN SYNDROME,0,false,llm_manual_review_required,true,0,false,reviewed,Manual adjudication: not extractable from the current paper.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,12741,Glycine receptor autoantibodies bind to the glycine receptor β subunit representing a novel target of stiff person syndrome,0,false,llm_manual_review_required,true,0,false,reviewed,Manual adjudication: not extractable from the current paper.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,12940,Stiff-Eye Syndrome-Anti-GAD Ataxia Presenting with Isolated Ophthalmoplegia: A Case Report,1,false,llm_semantic_conflict_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13028,The many faces of gastrointestinal dysfunction in stiff person syndrome spectrum disorders,240,false,llm_semantic_conflict_manual_review_required,true,240,false,reviewed,Manual adjudication: extractable count is 240.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13202,Facial Palsy as Initial Symptom in Glycine Receptor Antibody Positive Progressive Encephalomyelitis With Rigidity and Myoclonus: A Case Report,1,false,llm_semantic_conflict_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13226,"Stiff person syndrome -: Quantification, specificity, and intrathecal synthesis of GAD<sub>65</sub> antibodies",18,true,llm_semantic_conflict_manual_review_required,true,18,false,reviewed,Manual adjudication: extractable count is 18.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13237,Progressive encephalomyelitis with rigidity and myoclonus: A new variant with DPPX antibodies,5,false,llm_manual_review_required,false,3,false,reviewed,Manual adjudication: extractable count is 3.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13469,Neuroimaging Pearls from the MDS Congress Video Challenge. Part 2: Acquired Disorders,1,false,llm_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13684,Clinical Features and Prognosis in Chinese Patients With Dipeptidyl-Peptidase-Like Protein 6 Antibody-Associated Encephalitis,5,false,llm_manual_review_required,false,3,false,reviewed,Manual adjudication: extractable count is 3.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13688,Neurological disorders associated with glutamic acid decarboxylase 65 antibodies: Clinical spectrum and prognosis of a cohort from China,18,false,llm_semantic_conflict_manual_review_required,true,18,false,reviewed,Manual adjudication: extractable count is 18.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b008_n60_20260419,stage06_backfill_b008_n60_20260419,13799,A Familial Analysis of Stiff-Person Spectrum Disorder utilizing the Utah Population Database,46,false,llm_bounded_alternative,true,46,false,reviewed,Manual adjudication: extractable count is 46.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z

stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,1217,Epidemiology of stiff person syndrome in the United States veterans health administration database,79,false,llm_manual_review_required,true,79,false,reviewed,Manual adjudication: extractable count is 79.,user_manual_adjudication,2026-04-20T22:11:44Z,2026-04-20T22:11:44Z
